Cheapest,Price,Taxes,outbound 1 airport departure,outbound 1 airport arrival,outbound 1 time departure,outbound 1 time arrival,outbound 1 flight number,outbound 2 airport departure,outbound 2 airport arrival,outbound 2 time departure,outbound 2 time arrival,outbound 2 flight number,inbound 1 airport departure,inbound 1 airport arrival,inbound 1 time departure,inbound 1 time arrival,inbound 1 flight number,inbound 2 airport departure,inbound 2 airport arrival,inbound 2 time departure,inbound 2 time arrival,inbound 2 flight number
True,1062.84,28.84,MAD,TFN,2024-09-26 11:40,2024-09-26 13:35,UX9118,TFN,FUE,2024-09-26 16:45,2024-09-26 17:35,UX2139,FUE,LPA,2024-10-01 08:10,2024-10-01 08:50,UX2120,LPA,MAD,2024-10-01 10:00,2024-10-01 13:45,UX9161
